conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1883320510907650441,Sun Jan 26 01:06:14 +0000 2025,1480,Dua Presiden yg pinter dan rajin baca buku. Prabowo merekomendasikan Buku Paolo Coelho : Ksatria Cahaya. Sdg SBY rekomendasikan Buku Harun Yahya : Melihat Kebaikan dalam segala Hal. Kalau Jokowi rekom buku apa ges? https://t.co/o4918Ew5qp,1883320510907650441,https://pbs.twimg.com/media/GiLmBMqa4AAL6DB.jpg,,in,DKI Jakarta,36,471,231,https://x.com/UmarHasibuan__/status/1883320510907650441,312049767,UmarHasibuan__
1883317304395788731,Sun Jan 26 00:53:30 +0000 2025,1386,Banten sebentar lagi akan nyate naga. Aparat2 . . Kalau setia kepada bangsa negara dan rakyat ayo. Kalau tidak percayalah saya akan bersihkan aparat Republik Indonesia (Presiden Prabowo) #GugatPailitAgungSedayu #GugatPailitAgungSedayu https://t.co/AVfpW5qQpY,1883317304395788731,https://pbs.twimg.com/ext_tw_video_thumb/1883317230852878336/pu/img/EWvjSF7Wodoq-plZ.jpg,,in,,23,59,638,https://x.com/MichelAdam717/status/1883317304395788731,1840318532455895040,MichelAdam717
1883198558243110983,Sat Jan 25 17:01:39 +0000 2025,913,Himbauan buat presiden @prabowo Untuk bubarkan kabinet 100 menteri sebab amburadul memiskinkan negara idealnya 21 kementrian maka mudah dan ringan dalam melangkah. https://t.co/Vtmr2ULCCQ,1883198558243110983,https://pbs.twimg.com/ext_tw_video_thumb/1883198388705079296/pu/img/cHnYssGkaTIJU43i.jpg,,in,,9,67,379,https://x.com/H4T14K4LN4L42/status/1883198558243110983,1129672753651388416,H4T14K4LN4L42
1883091982207299862,Sat Jan 25 09:58:09 +0000 2025,31,Di era Presiden @prabowo bobroknya penegakan hukum terkuak Suap menyuap dipengadilan sekalipun sudah menjadi rahasia umum sejk dulu namun masih katanya Kini semua dibuka satu persatu mafia hukum diciduk Patut diduga ke depan mainnya makin rapi Ayo Pak Presiden GEBUK mereka https://t.co/IxPVFbXURV,1883091982207299862,https://pbs.twimg.com/ext_tw_video_thumb/1883091843937980416/pu/img/w_bZaQlTdZZYJmd8.jpg,,in,,0,16,15,https://x.com/BANGSAygSUJUD/status/1883091982207299862,1189039138835554304,BANGSAygSUJUD
1883069959095321040,Sat Jan 25 08:30:38 +0000 2025,142,Ketum PDIP Megawati kasih arahan ke kadernya buat dukung program Presiden Prabowo. Ada makan bergizi gratis (MBG) buat rakyat sampai proyek food estate di Merauke! #detikcom https://t.co/yhyp4M1qYC,1883069959095321040,https://pbs.twimg.com/ext_tw_video_thumb/1883069933547864064/pu/img/S9p5PJU651-MN1D6.jpg,,in,,34,70,29,https://x.com/detikcom/status/1883069959095321040,69183155,detikcom
1883059251889013026,Sat Jan 25 07:48:05 +0000 2025,7915,Tiba di Istana Rashtrapati Bavan India saya merasa sangat terhormat menerima sambutan kenegaraan yang penuh kehormatan. Dalam kesempatan ini saya bertemu Presiden @rashtrapatibhvn dan PM @narendramodi untuk memperkuat kerja sama strategis kedua negara. India adalah sahabat https://t.co/v9sHEyjJuB,1883059251889013026,https://pbs.twimg.com/media/GiH4ZefbAAAmka3.jpg,,in,Indonesia,24,224,663,https://x.com/prabowo/status/1883059251889013026,40580714,prabowo
1883055804347199536,Sat Jan 25 07:34:23 +0000 2025,226,Kata Pak Prabowo tunggu sampai 6 bulan. Kayaknya emang masa bulan madu hanya dibatasi 6 bulan saja. Setelah masa itu lewat mungkin akan banyak langkah2 drastis. Untuk menunjukan siapa yang berkuasa sekarang. Maksudnya semakin menjelaskan bahwa Presiden sudah berganti!,1883055804347199536,,,in,,3,51,32,https://x.com/ekokuntadhi1/status/1883055804347199536,1613800352645804033,ekokuntadhi1
1883031807320641672,Sat Jan 25 05:59:02 +0000 2025,301,Membaca itu menguatkan kemampuan utuh dalam memimpin. Presiden @prabowo menginspirasi kita semua. Terimakasih boss.. Siap terus membaca !,1883031807320641672,,,in,Indonesia,9,194,98,https://x.com/cakimiNOW/status/1883031807320641672,1490116879,cakimiNOW
1883027228155645980,Sat Jan 25 05:40:50 +0000 2025,626,Kemarahan mantan Danjen Kopassus Letjen purn Sunarko kepada mantan presiden @jokowi yang bekerja sama dengan Aguan untuk merampas Tanah Rakyat Juga kepada Presiden @prabowo yang mendiamkan saja semua tindak kesewenangan Aguan kepada masyarakat Indonesia Bayangkan sekelas https://t.co/pt45pDTjOx,1883027228155645980,https://pbs.twimg.com/ext_tw_video_thumb/1883026249171509248/pu/img/TnKZRTHPCO7C0IMr.jpg,,in,,13,43,317,https://x.com/MurtadhaOne1/status/1883027228155645980,1178950184601935873,MurtadhaOne1
1883018022862082122,Sat Jan 25 05:04:16 +0000 2025,414,Pagar laut perintah Presiden Prabowo jelas sekali bongkar dan usut tuntas ; Ayo aparat penegak hukum tunggu apa lagi ; https://t.co/T07fTIXTvY lewat @YouTube https://t.co/nSGpKOZVms,1883018022862082122,https://pbs.twimg.com/media/GiHS6BMa4AAcx1H.jpg,,in,"Jakarta, yogya, pagaralam",6,28,227,https://x.com/susno2g/status/1883018022862082122,131814756,susno2g
1883015930466496971,Sat Jan 25 04:55:57 +0000 2025,376,Pelajar di Papua setelah selesai makan membantu membereskan peralatan Presiden @prabowo dan orang2 bijak berpikir keras bagaimana MBG secepatnya merata di seluruh Indonesia Sisi lain ada kaum yg merasa gagah karena bisa MERENDAHKAN program ini tanpa membantu sedikitpun https://t.co/1J6IvCz0d3,1883015930466496971,https://pbs.twimg.com/ext_tw_video_thumb/1883015714115903488/pu/img/w1alfo8cKsPDaGT0.jpg,,in,,4,55,71,https://x.com/BANGSAygSUJUD/status/1883015930466496971,1189039138835554304,BANGSAygSUJUD
1883014950278557957,Sat Jan 25 04:52:03 +0000 2025,373,PUNCAK GUNUNG ES DI PAGAR LAUT | @_TNIAL_ bergerak membongkar pagar laut atas perintah Presiden @prabowo itu dapat dimaknai bahwa ini sudah terkait kedaulatan negara. Tapi ; MULYONO BELUM MATI . . ____________ Tapi ini bukan tentang King Louis XVI &amp; istrinya Marie https://t.co/6Q1nACYiyS,1883014950278557957,https://pbs.twimg.com/media/GiHQHkJbUAAVYYY.jpg,,in,Wherever you're not lookin',6,55,124,https://x.com/__AnakKolong/status/1883014950278557957,1159689173340585984,__AnakKolong
1882983992238174612,Sat Jan 25 02:49:02 +0000 2025,1086,WARCOK GAK BISA DIPERCAYA... KENAPA PRESIDEN PRABOWO MEMERINTAHKAN PANGLIMA TNI BUKAN KAPOLRI....‼️ #JokowiAguanMafiaTanah #JokowiAguanMafiaTanah 🆘🆗 https://t.co/V8rf4oA2O5,1882983992238174612,https://pbs.twimg.com/ext_tw_video_thumb/1882983728492003328/pu/img/XyvuSLEm64j5vd0Q.jpg,,in,,15,73,510,https://x.com/ArdieSuhardi321/status/1882983992238174612,1773641343858024448,ArdieSuhardi321
1882981072574832955,Sat Jan 25 02:37:26 +0000 2025,390,Presiden @prabowo dan Buku. Presiden sedang berdinas di New Delhi dan menyempatkan diri mampir di Toko Buku. Beliau pencinta buku membaca adalah rutinitas beliau buku sejarah ekonomi pertahanan dan militer semua jenis buku beliau lahap. Semoga 5 tahun kedepan dibawah https://t.co/2C0wDnkRxX,1882981072574832955,https://pbs.twimg.com/media/GiGxTRAa4AAnUCw.jpg,,in,,26,229,58,https://x.com/Dahnilanzar/status/1882981072574832955,194987317,Dahnilanzar
1882979402256097281,Sat Jan 25 02:30:48 +0000 2025,127,Hari Gizi Nasional ini menjadi momentum untuk meningkatkan kesadaran masyarakat tentang pentingnya asupan pangan yang bergizi dan pemenuhan gizi yang seimbang. Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto menjadi investasi besar untuk anak-anak Indonesia di https://t.co/AGE9xxTMnz,1882979402256097281,https://pbs.twimg.com/media/GiGvxvDaIAA3IbC.jpg,,in,Indonesia,1,29,23,https://x.com/erickthohir/status/1882979402256097281,43088704,erickthohir
1882976144112423004,Sat Jan 25 02:17:51 +0000 2025,914,DR TIFA: PAGAR LAUT TELUK JAKARTA MILIK SIAPA? Agar Presiden @prabowo betul-betul menjalankan tugasnya sebagai Pengawal Kedaulatan Negara. Pemerintah perlu menginvestigasi dengan jelas siapa-siapa yang berkepentingan terhadap Skandal Pagar Laut dan SHGB atas laut yang,1882976144112423004,,,in,,3,101,287,https://x.com/DokterTifa/status/1882976144112423004,1502822366946402304,DokterTifa
1882825683136807412,Fri Jan 24 16:19:58 +0000 2025,3920,Bapak Presiden @prabowo yth sebaiknya TNI dan POLRI menolak hadiah dari PT AGS utk membangun fasilitas di PIK-2 karena : 1) ini tmsk gratifikasi/sogokan 2) tanah tsb adalah tanah rakyat yg dibeli murah https://t.co/gZeChQfII5,1882825683136807412,https://pbs.twimg.com/media/GiEj9ydbcAAtpEj.jpg,,in,,68,351,1979,https://x.com/msaid_didu/status/1882825683136807412,1117990249806721024,msaid_didu
1882748451886358884,Fri Jan 24 11:13:05 +0000 2025,1963,Semoga Bpk Presiden @prabowo malanjutkan langkah tegas mengambil kebijakan utk mengoreksi kebijakan Jokowi demi selamatkan NKRI. Hal seperti itu dilakukan oleh Pak Harto saat gantikan Bung Karno dan Pak Habibie saat gantikan Pak Harto-koreksi kebijakan dan jadi Presiden mandiri. https://t.co/dtZC5TUMQ0,1882748451886358884,https://pbs.twimg.com/ext_tw_video_thumb/1882748316423008256/pu/img/NADdabsLATCsmMUN.jpg,,in,,13,103,699,https://x.com/msaid_didu/status/1882748451886358884,1117990249806721024,msaid_didu
1882727251374186652,Fri Jan 24 09:48:50 +0000 2025,424,Canda Presiden @prabowo serius. Menampar si wajah 'gebukable. . . ️ #FufufafaAibNasional https://t.co/pWUe8ry9r0,1882727251374186652,https://pbs.twimg.com/media/GiDKdRjaoAAyJml.jpg,,in,Wherever you're not lookin',4,57,121,https://x.com/__AnakKolong/status/1882727251374186652,1159689173340585984,__AnakKolong
1882696239449616700,Fri Jan 24 07:45:36 +0000 2025,763,Bapak Presiden @prabowo memberikan keputusan kepada seluruh unsur penegak hukum @KejaksaanRI @BPKPgoid Kapolri dan Panglima TNI untuk menegakkan hukum dan aturan khususnya bagi perusahaan-perusahaan yang melanggar ketentuan-ketentuan pertanahan dan hutan. #prabowo https://t.co/lsDxpZgCdT,1882696239449616700,https://pbs.twimg.com/ext_tw_video_thumb/1882696175041806336/pu/img/O-xIIAayQlNeGJHk.jpg,,in,Indonesia Raya ,37,330,223,https://x.com/Gerindra/status/1882696239449616700,397673651,Gerindra
1882680373362196794,Fri Jan 24 06:42:34 +0000 2025,601,Presiden @prabowo memerintah langsung : Jaksa Agung BPKP KAPOLRI dan Panglima TNI menindak tegas perusahaan2 yg melanggar ketentuan2 Pertanahan &amp; hutan Tidak ada ANAK EMAS di bumi Garuda dan Negara wajib MENANG melawan PENGUSAHA NAKAL Kami pdmu jendral 🇮🇩 https://t.co/CBzE5OIQ8v,1882680373362196794,https://pbs.twimg.com/ext_tw_video_thumb/1882680332408983552/pu/img/q746DY2DHDxErjNQ.jpg,,in,,14,166,181,https://x.com/BANGSAygSUJUD/status/1882680373362196794,1189039138835554304,BANGSAygSUJUD
1882647334728950052,Fri Jan 24 04:31:17 +0000 2025,660,DI TANGANNYA NKRI BERUBAH MENJADI; -NEGARA -KESATUAN -REPUBLIK -INVESTOR. ARTINYA;NEGARA INI SUDAH BERHASIL DIA JUAL. DAN SAMPAI SAAT INI HUKUM TIDAK BISA MENYENTUHNYA KARENA PRESIDEN PRABOWO MASIH MELINDUNGINYA. OKEY TAPI INGAT KETUA @jokowi. TAK ADA PESTA YG TAK USAI . https://t.co/ltriSJModA,1882647334728950052,https://pbs.twimg.com/media/GiCBxe-aMAADMXi.jpg,,in,,15,103,257,https://x.com/TheEagle_BEN/status/1882647334728950052,1244525884775653380,TheEagle_BEN
1882579171077210392,Fri Jan 24 00:00:25 +0000 2025,318,Pak Presiden @prabowo Beginilah nasib rakyat kecil Please keadilan ,1882579171077210392,,,in,Jakarta Capital Region,4,18,244,https://x.com/DrEvaChaniago/status/1882579171077210392,1355632532,DrEvaChaniago
1882559286414602622,Thu Jan 23 22:41:24 +0000 2025,375,Presiden @prabowo memerintahkan aparat penegak hukum untuk menindak perusahaan2 yang melanggar aturan pertanahan dan kehutanan serta mengevaluasi berbagai proyek strategis nasional (PSN) https://t.co/bSzST5Sn1k,1882559286414602622,https://pbs.twimg.com/ext_tw_video_thumb/1882558932734144512/pu/img/8CcTodBjOUJvac8A.jpg,,in,Indonesia ,13,45,173,https://x.com/panca66/status/1882559286414602622,82042655,panca66
1882439265617072415,Thu Jan 23 14:44:29 +0000 2025,21382, Pak Presiden @prabowo dan Pak Menteri @Abe_Mukti,1882439265617072415,,,in,Indonesia,60,431,5304,https://x.com/susipudjiastuti/status/1882439265617072415,2606229566,susipudjiastuti
1882436266148659661,Thu Jan 23 14:32:34 +0000 2025,2450,Hari ini saya bertolak menuju New Delhi India untuk memenuhi undangan Hari Peringatan ke-76 Republik India. Dalam kunjungan ini saya akan bertemu dengan Presiden dan Perdana Menteri India guna memperkuat kerja sama strategis di berbagai bidang seperti keamanan maritim dan https://t.co/hZemzRy0Gi,1882436266148659661,https://pbs.twimg.com/media/Gh_BzVdbkAAyhUW.jpg,,in,Indonesia,62,420,318,https://x.com/prabowo/status/1882436266148659661,40580714,prabowo
1882367363250810957,Thu Jan 23 09:58:46 +0000 2025,592,Yesss saya dukung Pak Presiden @prabowo https://t.co/mNCiVWBZzm,1882367363250810957,https://pbs.twimg.com/media/Gh-DI5UbsAAlCg1.png,,in,Indonesia,0,37,112,https://x.com/susipudjiastuti/status/1882367363250810957,2606229566,susipudjiastuti
1882362488911745081,Thu Jan 23 09:39:24 +0000 2025,565,Lanjut biaya program/proyek lainnya termasuk PSN2 juga Pak Presiden @prabowo Bila perlu buat Departemen Eficiency seperti Trump buat dipimpin oleh Elon musk @elonmusk https://t.co/N1yNsv5LB7,1882362488911745081,https://pbs.twimg.com/media/Gh9-tIZbIAAzKsW.png,,in,Indonesia,3,67,103,https://x.com/susipudjiastuti/status/1882362488911745081,2606229566,susipudjiastuti
1882346203050082563,Thu Jan 23 08:34:41 +0000 2025,1897,Presiden @prabowo Perintahkan Penegakan Hukum Tegas terhadap Pelanggaran Pertanahan dan Hutan https://t.co/QlKGeBMiQY,1882346203050082563,,,in,Indonesia Raya ,96,673,449,https://x.com/Gerindra/status/1882346203050082563,397673651,Gerindra
1882325104052621495,Thu Jan 23 07:10:51 +0000 2025,868,Andai kalian tahu program MBG Presiden @prabowo adalah anugerah terhebat bagi anak2 daerah Makan setengah setengahnya dibawa pulang tuk mama &amp; adik mereka belum makan Tanpa disadari tumbuh RASA peduli pd anak2 SDM Jepang MENGHEBAT karena sudah 80 th jalankan program ini https://t.co/zEaBvbRMN6,1882325104052621495,https://pbs.twimg.com/ext_tw_video_thumb/1882324640602951680/pu/img/kk-2AaSCW8Zv7D2u.jpg,,in,,225,336,204,https://x.com/BANGSAygSUJUD/status/1882325104052621495,1189039138835554304,BANGSAygSUJUD
1882303937212207205,Thu Jan 23 05:46:44 +0000 2025,738,Presiden RI Prabowo Subianto memperingatkan jajaran aparat penegak hukum bahwa tidak boleh ada pengusaha yang mendapatkan perlakuan khusus. Presiden pun memerintahkan Polri dan Kejaksaan untuk menindak tegas perusahaan-perusahaan yang melanggar hukum termasuk mereka yang https://t.co/LWPoXOrF5B,1882303937212207205,https://pbs.twimg.com/ext_tw_video_thumb/1882303423888162816/pu/img/JvEEKLicpnk2iu0i.jpg,,in,,14,96,295,https://x.com/Ndons_Back/status/1882303937212207205,1289954556411969537,Ndons_Back
1882300876691509620,Thu Jan 23 05:34:35 +0000 2025,310,Presiden @prabowo meletakkan adab di atas ilmu Begitu besar penghormatan kepada senior minta maaf baru bisa datang sekarang.. katanya kpd pak Emil Salim ️ Hari ini kami belajar darimu tentang ADAB jendral 🇮🇩 https://t.co/kKZLv6IEdW,1882300876691509620,https://pbs.twimg.com/ext_tw_video_thumb/1882300745049141248/pu/img/RotHz9BK4C6CxTxs.jpg,,in,,1,37,65,https://x.com/BANGSAygSUJUD/status/1882300876691509620,1189039138835554304,BANGSAygSUJUD
1882292369351221513,Thu Jan 23 05:00:46 +0000 2025,76,hayukk terus gass kita percaya bahwa #MINDIDdukungASTACITA presiden prabowo supaya lancar hilirisasi sampe masa depan. optimis guys https://t.co/J6hAJsTklI,1882292369351221513,https://pbs.twimg.com/ext_tw_video_thumb/1882292275591680001/pu/img/0gpgBWNSz5UiMv4p.jpg,,in,,0,126,105,https://x.com/marelieex/status/1882292369351221513,3300651039,marelieex
1882292174613823499,Thu Jan 23 05:00:00 +0000 2025,62,#MINDIDdukungASTACITA mengambil peran dalam mewujudkan swasembada energi yang merupakan bagian dari asta cita presiden prabowo https://t.co/AumMFjk6M4,1882292174613823499,https://pbs.twimg.com/media/Gh85AHabYAAguE5.jpg,,in,,0,106,72,https://x.com/hosgwarts/status/1882292174613823499,1412422974632775687,hosgwarts
1882287751342813563,Thu Jan 23 04:42:25 +0000 2025,180,Itulah kenapa saya mendukung Prabowo sejak lama karena hanya beliau yang tidak bisa disetir oleh siapapun dan memperbaiki kondisi bangsa ini ... Pelan namun pasti satu persatu beliau benahi ... Coba kalau yang jadi presiden saat ini bukan Prabowo? Yakin bisa lebih baik? https://t.co/SXEb3QEa3K,1882287751342813563,https://pbs.twimg.com/media/Gh86vBNaoAAPui2.jpg,,in,"Kebumen, Indonesia",7,201,32,https://x.com/bengkeldodo/status/1882287751342813563,576755999,bengkeldodo
1882236084010283149,Thu Jan 23 01:17:07 +0000 2025,82,Presiden Prabowo Subianto langsung memberikan petunjuk langsung pada jajaran penegak hukum di kabinetnya utk serius menangani kasus pelanggaran aturan hukum mengenai hal2 yang berkaitan dengan tanah dan hutan. Secara tegas beliau memerintahkan utk mencabut ijin perusahaan yang https://t.co/JQKsiE2cMp,1882236084010283149,https://pbs.twimg.com/ext_tw_video_thumb/1882236014368002048/pu/img/v0Ve8q9xJpMhDODu.jpg,,in,,4,52,35,https://x.com/are_inismyname/status/1882236084010283149,1152447574411902977,are_inismyname
1882220882434883644,Thu Jan 23 00:16:43 +0000 2025,1100,Presiden RI Prabowo Subianto menunjukkan penghormatan tinggi saat mengunjungi kediaman ekonom senior sekaligus mantan Menteri Negara Pengawasan Pembangunan dan Lingkungan Hidup (PPLH) Emil Salim Dalam pertemuan penuh kehangatan tersebut Prabowo menyapa dan bersalaman dengan https://t.co/IEqUea2ro4,1882220882434883644,https://pbs.twimg.com/ext_tw_video_thumb/1882220849056604160/pu/img/Y6IewIRKdKv9evzY.jpg,,in,,12,66,206,https://x.com/Ndons_Back/status/1882220882434883644,1289954556411969537,Ndons_Back
1882216771127833030,Thu Jan 23 00:00:22 +0000 2025,12621,Pak Presiden Prabowo @prabowo Ini Rakyatmu pak Tanahnya di Gusur Rumahnya Hancur. Padahal di Punya Sertifikat Tanah Kwitansi jual beli dan Bayar Pajak setiap Tahun... Dia cuma Rakyat Kecil Pak... https://t.co/TcwI3afW4g,1882216771127833030,https://pbs.twimg.com/ext_tw_video_thumb/1882216641741930496/pu/img/vbwfYedUL11QYTlv.jpg,,in,,104,263,4937,https://x.com/Bang_Ramzan/status/1882216771127833030,1433433068283392007,Bang_Ramzan
1882211011765342638,Wed Jan 22 23:37:29 +0000 2025,3059,Selevel mantan Panglima TNI koq sampai tega 'menjual' tanah airnya sendiri? Gimana ini Mr. Presiden @prabowo ?,1882211011765342638,,,in,"Bima Sakti, Bumi, Indonesia",34,214,1631,https://x.com/abu_waras/status/1882211011765342638,2905814730,abu_waras
1882204817092911162,Wed Jan 22 23:12:52 +0000 2025,1576,Kalau Bu Titiek Soeharto turun lapangan harus dibaca ini adalah simbol sikap Presiden @prabowo Masalahnya adalah: 1) Seberapa efektif pencabutan pagar laut ini untuk menganulir SHGB yang telanjur dijual Pengembang PIK2/Aguan cs ke Pembeli yang 90% orang asing dan uang https://t.co/YozcbDpIVz,1882204817092911162,https://pbs.twimg.com/ext_tw_video_thumb/1882204757236088832/pu/img/-b61L_ZUHrnvMJVH.jpg,,in,,15,129,556,https://x.com/DokterTifa/status/1882204817092911162,1502822366946402304,DokterTifa
1882093663150543132,Wed Jan 22 15:51:11 +0000 2025,113,Presiden Prabowo Subianto telah memangkas anggaran perjalanan dinas lebih dari 50 persen. Perjalanan dinas dikurangi saya potong setengah dengan setengah kita bisa menghemat Rp 20 triliun lebih. Kalau kita hitung Rp 20 triliun berapa puluh ribu gedung sekolah bisa kita https://t.co/0TyPaO6ip9,1882093663150543132,https://pbs.twimg.com/ext_tw_video_thumb/1882093475442905088/pu/img/p2BpFvPfgiNQ9OCQ.jpg,,in,Jakarta,65,45,40,https://x.com/kompascom/status/1882093663150543132,23343960,kompascom
1882046193011970464,Wed Jan 22 12:42:33 +0000 2025,402, Menyala Macan Asia ️ Bu Titiek Soeharto sudah mewakili Bapak Presiden @prabowo &amp; Almarhum Bapak Soeharto menyelamatkan tanah rakyat yg dirampas oligarki Kereeen banget Bu Titiek 🇮🇩 #batalkanPSNPIK2,1882046193011970464,,,in,Jakarta Capital Region,1,20,156,https://x.com/DrEvaChaniago/status/1882046193011970464,1355632532,DrEvaChaniago
1882045239743197401,Wed Jan 22 12:38:46 +0000 2025,556, Perjalanan dinas dikurangi saya potong setengah dengan setengah kita bisa menghemat Rp 20 triliun lebih. Kalau kita hitung Rp 20 triliun berapa puluh ribu gedung sekolah bisa kita perbaiki kata Presiden Prabowo. | #PrabowoSubianto #AnggaranDinas https://t.co/PE80tzNlg8,1882045239743197401,,,in,Jakarta,60,211,150,https://x.com/kompascom/status/1882045239743197401,23343960,kompascom
